,TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
264,472697,H,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
265,472698,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,3.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,7.0,3.0
266,472699,C,9300,103.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
267,472700,W,12741,106.0,150.0,visa,226.0,debit,143.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
268,472701,W,14712,111.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0
269,472702,H,6951,111.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
270,472703,W,17480,181.0,150.0,visa,226.0,credit,485.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0
271,472704,H,6741,583.0,150.0,visa,195.0,credit,325.0,87.0,>=3027949.25,>=125.0,5.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,8.0,4.0
272,472705,W,16431,225.0,150.0,mastercard,117.0,debit,264.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
273,472706,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,1.0
274,472707,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
275,472708,W,7474,583.0,150.0,visa,226.0,credit,476.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0
276,472709,W,12501,490.0,150.0,visa,226.0,debit,272.0,87.0,<3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
277,472710,W,13085,417.0,150.0,visa,195.0,debit,330.0,87.0,>=3027949.25,<125,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0
278,472711,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,3.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,22.0,3.0
279,472712,W,4067,445.0,150.0,mastercard,224.0,debit,123.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
280,472713,W,4125,555.0,150.0,visa,226.0,debit,226.0,87.0,<3027949.25,>=125.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
281,472714,W,11207,361.0,150.0,visa,226.0,debit,126.0,87.0,<3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
282,472715,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
283,472716,W,2392,360.0,150.0,mastercard,126.0,debit,143.0,87.0,>=3027949.25,<125,2.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,13.0,2.0
284,472717,W,7195,225.0,150.0,mastercard,224.0,debit,264.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
285,472718,W,1724,583.0,150.0,visa,226.0,credit,299.0,87.0,>=3027949.25,>=125.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,3.0
286,472719,W,9500,321.0,150.0,visa,226.0,debit,272.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0
287,472720,W,14628,600.0,150.0,visa,226.0,debit,184.0,87.0,>=3027949.25,<125,14.0,11.0,0.0,0.0,6.0,12.0,0.0,0.0,9.0,0.0,12.0,0.0,30.0,10.0
288,472721,R,17399,111.0,150.0,mastercard,224.0,debit,272.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
289,472722,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
290,472723,W,18343,374.0,150.0,visa,226.0,debit,269.0,87.0,>=3027949.25,>=125.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0
291,472724,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
292,472725,W,15553,390.0,150.0,mastercard,117.0,debit,428.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
293,472726,H,6344,327.0,150.0,discover,224.0,credit,205.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
294,472727,W,3890,517.0,150.0,mastercard,224.0,debit,264.0,87.0,>=3027949.25,>=125.0,10.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0,5.0,0.0,35.0,8.0
295,472728,W,7919,194.0,150.0,mastercard,202.0,debit,269.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0
296,472729,W,8618,555.0,150.0,visa,226.0,debit,123.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
297,472730,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
298,472731,W,18132,567.0,150.0,mastercard,117.0,debit,272.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
299,472732,C,16578,545.0,185.0,visa,226.0,credit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
300,472733,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,>=3027949.25,<125,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,6.0,4.0
301,472734,W,7676,512.0,150.0,visa,226.0,debit,512.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
302,472735,W,15125,111.0,150.0,visa,195.0,debit,325.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,2.0
303,472736,H,8359,110.0,150.0,mastercard,102.0,credit,126.0,87.0,<3027949.25,<125,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0
304,472737,W,2803,100.0,150.0,visa,226.0,debit,441.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
305,472738,W,18132,567.0,150.0,mastercard,117.0,debit,191.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
306,472739,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
307,472740,W,11409,555.0,150.0,visa,226.0,debit,327.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
308,472741,W,1885,480.0,150.0,mastercard,195.0,debit,315.0,87.0,>=3027949.25,>=125.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,12.0,3.0
309,472742,W,2803,100.0,150.0,visa,226.0,debit,387.0,87.0,>=3027949.25,>=125.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
310,472743,W,7508,321.0,150.0,visa,226.0,debit,220.0,87.0,<3027949.25,<125,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0
311,472744,W,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,<3027949.25,<125,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,32.0,2.0
312,472745,W,7585,553.0,150.0,visa,226.0,credit,441.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
313,472746,W,16476,555.0,150.0,visa,226.0,debit,327.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
314,472747,W,2667,369.0,150.0,mastercard,224.0,debit,299.0,87.0,>=3027949.25,>=125.0,7.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,7.0,7.0
315,472748,W,9561,242.0,150.0,visa,166.0,debit,337.0,87.0,>=3027949.25,<125,5.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,16.0,5.0
316,472749,W,4436,174.0,150.0,visa,226.0,debit,184.0,87.0,<3027949.25,<125,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0
317,472750,W,7815,161.0,150.0,mastercard,117.0,debit,123.0,87.0,>=3027949.25,<125,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,9.0,4.0
318,472751,W,1284,490.0,150.0,visa,226.0,debit,264.0,87.0,>=3027949.25,>=125.0,40.0,30.0,0.0,0.0,25.0,25.0,0.0,0.0,33.0,0.0,23.0,0.0,193.0,33.0
319,472752,W,15066,170.0,150.0,mastercard,102.0,credit,299.0,87.0,>=3027949.25,<125,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,3.0
320,472753,W,7676,512.0,150.0,visa,226.0,debit,299.0,87.0,<3027949.25,<125,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
321,472754,W,16560,476.0,150.0,visa,126.0,debit,231.0,87.0,>=3027949.25,<125,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0
322,472755,W,16435,298.0,150.0,visa,226.0,debit,337.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0
323,472756,W,4663,490.0,150.0,visa,166.0,debit,441.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
324,472757,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
325,472758,W,4975,554.0,150.0,visa,137.0,credit,203.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
326,472759,W,6292,298.0,150.0,visa,226.0,debit,204.0,87.0,>=3027949.25,<125,5.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,33.0,3.0
327,472760,W,2157,111.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
328,472761,C,1164,545.0,185.0,visa,137.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
329,472762,H,10616,583.0,150.0,visa,226.0,credit,220.0,87.0,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
330,472763,W,1764,158.0,150.0,visa,226.0,debit,315.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
331,472764,W,16314,400.0,150.0,mastercard,224.0,debit,330.0,87.0,>=3027949.25,<125,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,24.0,4.0
332,472765,W,14244,302.0,150.0,visa,226.0,debit,191.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
333,472766,C,9917,142.0,185.0,visa,138.0,debit,465.0,60.0,<3027949.25,<125,2.0,12.0,0.0,7.0,0.0,7.0,7.0,1.0,0.0,3.0,5.0,5.0,3.0,1.0
334,472767,W,4515,369.0,150.0,mastercard,224.0,debit,181.0,87.0,<3027949.25,<125,10.0,10.0,0.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,7.0,0.0,29.0,8.0
335,472768,R,17524,170.0,150.0,visa,195.0,credit,330.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
336,472769,C,9633,296.0,185.0,visa,138.0,debit,NotFound,NotFound,<3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
337,472770,C,16746,500.0,185.0,mastercard,102.0,credit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
338,472771,S,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,<3027949.25,<125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
339,472772,W,7919,194.0,150.0,mastercard,166.0,debit,315.0,87.0,>=3027949.25,>=125.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0
340,472773,W,9175,111.0,150.0,visa,226.0,debit,330.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0
341,472774,W,13160,555.0,150.0,visa,226.0,debit,384.0,87.0,>=3027949.25,>=125.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0
342,472775,C,5409,170.0,150.0,visa,226.0,credit,NotFound,NotFound,>=3027949.25,<125,40.0,46.0,0.0,16.0,0.0,16.0,16.0,36.0,0.0,18.0,25.0,25.0,4.0,3.0
343,472776,R,6019,583.0,150.0,visa,226.0,credit,225.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
344,472777,W,17947,371.0,150.0,visa,226.0,credit,184.0,87.0,<3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
345,472778,W,7919,194.0,150.0,mastercard,166.0,debit,494.0,87.0,>=3027949.25,<125,4.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,3.0,0.0,9.0,4.0
346,472779,W,16485,174.0,150.0,visa,226.0,debit,330.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,2.0
347,472780,W,17217,111.0,150.0,visa,226.0,debit,494.0,87.0,<3027949.25,<125,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,3.0
348,472781,C,3411,293.0,162.0,mastercard,137.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
349,472782,W,8058,174.0,150.0,visa,226.0,debit,330.0,87.0,>=3027949.25,>=125.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,85.0,4.0
350,472783,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
351,472784,W,3277,111.0,150.0,visa,226.0,debit,231.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
352,472785,W,10854,593.0,150.0,visa,226.0,debit,485.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0
353,472786,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,>=3027949.25,<125,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,46.0,3.0
354,472787,W,16255,470.0,150.0,mastercard,137.0,credit,476.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0
355,472788,H,16727,111.0,150.0,visa,226.0,credit,299.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
356,472789,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
357,472790,S,13550,555.0,150.0,visa,226.0,debit,330.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0
358,472791,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,>=125.0,7.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,4.0,0.0,62.0,6.0
359,472792,W,5724,420.0,150.0,mastercard,117.0,debit,315.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,30.0,1.0
360,472793,W,10960,567.0,150.0,mastercard,117.0,debit,191.0,87.0,<3027949.25,<125,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0
361,472794,W,15678,111.0,150.0,mastercard,224.0,debit,143.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0
362,472795,W,16560,476.0,150.0,visa,166.0,debit,272.0,87.0,>=3027949.25,<125,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,35.0,3.0
363,472796,R,9500,321.0,150.0,visa,226.0,debit,433.0,87.0,<3027949.25,>=125.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
364,472797,W,4742,543.0,150.0,mastercard,224.0,debit,269.0,87.0,<3027949.25,<125,14.0,10.0,0.0,0.0,15.0,11.0,0.0,0.0,10.0,0.0,10.0,0.0,69.0,13.0
365,472798,W,15066,170.0,150.0,mastercard,102.0,credit,225.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
366,472799,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
367,472800,C,5812,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,>=3027949.25,<125,2.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0
368,472801,W,12211,298.0,150.0,visa,226.0,debit,433.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
369,472802,W,11636,457.0,150.0,visa,226.0,debit,299.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
370,472803,W,16485,174.0,150.0,visa,226.0,debit,330.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
371,472804,W,1431,492.0,150.0,visa,226.0,debit,343.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
372,472805,W,4921,475.0,150.0,visa,226.0,debit,184.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
373,472806,W,3090,343.0,150.0,visa,166.0,debit,126.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
374,472807,W,3821,111.0,150.0,mastercard,219.0,credit,337.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
375,472808,H,9350,111.0,150.0,visa,162.0,credit,299.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
376,472809,W,1332,555.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0
377,472810,W,15063,514.0,150.0,visa,226.0,credit,325.0,87.0,>=3027949.25,<125,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0
378,472811,H,3682,264.0,150.0,visa,162.0,credit,226.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
379,472812,W,14876,369.0,150.0,mastercard,224.0,debit,191.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
380,472813,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,>=3027949.25,<125,1.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,3.0,1.0
381,472814,W,9500,321.0,150.0,visa,226.0,debit,191.0,87.0,>=3027949.25,<125,5.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,11.0,5.0
382,472815,W,11492,111.0,150.0,mastercard,219.0,credit,428.0,87.0,<3027949.25,>=125.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,49.0,4.0
383,472816,W,1893,514.0,150.0,mastercard,224.0,credit,337.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
384,472817,W,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,>=3027949.25,<125,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,4.0
385,472818,W,12396,458.0,150.0,visa,226.0,debit,330.0,87.0,>=3027949.25,<125,4.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,30.0,4.0
386,472819,W,10112,360.0,150.0,visa,166.0,debit,184.0,87.0,>=3027949.25,<125,17.0,11.0,0.0,0.0,6.0,13.0,0.0,0.0,10.0,0.0,8.0,0.0,68.0,13.0
387,472820,W,18268,583.0,150.0,visa,226.0,credit,177.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
388,472821,W,7919,194.0,150.0,mastercard,202.0,debit,191.0,87.0,<3027949.25,<125,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0
389,472822,R,18227,583.0,150.0,visa,226.0,credit,191.0,87.0,<3027949.25,>=125.0,1142.0,1252.0,0.0,832.0,0.0,846.0,0.0,482.0,0.0,414.0,898.0,0.0,656.0,605.0
390,472823,W,10631,360.0,150.0,mastercard,126.0,debit,299.0,87.0,<3027949.25,<125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
391,472824,W,13833,111.0,150.0,visa,226.0,debit,325.0,87.0,>=3027949.25,<125,4.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,32.0,4.0
392,472825,W,16479,470.0,150.0,mastercard,137.0,credit,337.0,87.0,>=3027949.25,>=125.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
393,472826,W,3324,555.0,150.0,visa,226.0,debit,343.0,87.0,<3027949.25,<125,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,3.0
394,472827,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,>=3027949.25,<125,129.0,106.0,0.0,0.0,159.0,90.0,0.0,0.0,75.0,0.0,83.0,0.0,607.0,110.0
395,472828,W,9002,453.0,150.0,visa,226.0,debit,272.0,87.0,>=3027949.25,<125,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0
396,472829,H,16868,343.0,150.0,visa,166.0,debit,310.0,87.0,>=3027949.25,<125,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
